strategyId,variant,componentStrategyId,componentVariant,researchInstrument,signalInstrument,componentGrossReturnPct,componentTradingCostPct,componentNetReturnPct,signalDate,issueDate,targetDate,entryTradeDate,exitTradeDate,targetTradeDate,direction,sourceId,windowId,thesisKind,priorCloseThesisKind,leadDays,confidence,weightedAnomalyF,coolingDemandAnomalyF,coolingDemandCoveragePct,coolingDemandExtremeCount,coveragePct,coldCoveragePct,warmCoveragePct,extremeCount,storageDate,storageReleaseAt,storageBcf,storageSeasonalAverageBcf,storageSeasonalDiffPct,storageDeficitHeatTilt,heatSizeMultiplier,indexFraction,ungPosition,ungReturnPct,indexReturnPct,grossReturnPct,tradingCostPct,netReturnPct,componentMaterialRow,executionInstrument,executionPriceConvention,priorUngPosition,deployedUngPosition,deployedVooPosition,deployedQqqmPosition,ungOvernightReturnPct,ungIntradayReturnPct,vooReturnPct,qqqmReturnPct,indexOvernightReturnPct,indexIntradayReturnPct,overnightPortfolioReturnPct,intradayPortfolioReturnPct,priorCloseReturnContributionPct,currentSessionReturnContributionPct,gasTargetTurnover,vooTargetTurnover,qqqmTargetTurnover,gasTurnover,vooTurnover,qqqmTurnover,indexTurnover,totalTurnover,gasTradingCostPct,vooTradingCostPct,qqqmTradingCostPct,borrowCostPct,frictionContractId,frictionScenarioId,equity,equityPct,drawdownPct,rank,realizedMovePct,reversionDemandMode,weatherResolutionMode,weatherResolutionSource,weatherResolutionIssueDate,weatherResolutionSourceIds,weatherResolutionOriginalAnomalyF,weatherResolutionAnomalyF,weatherResolutionShiftF,weatherResolutionAction,weatherResolutionScale,priorCloseComponentThesisKinds,investedIndexFraction,cashFraction,indexRiskMode,indexRiskOn,sourceStrategyId,blendLeg,followPosition,reversionPosition,componentThesisKinds,positionPolicy,holdPeriodPolicy,holdPeriodAction,holdPeriodParentDay,holdPeriodLimit,followFreshnessPolicy,followFreshnessAction,followFreshnessAgeDays,weatherResolutionPolicy,weatherResolutionAvailableFromDate,weatherResolutionReliefF,coldFollowStoragePolicy,coldFollowStorageAction,coldFollowStorageMinSeasonDrawdownBcf,coldFollowStorageMaxStorageVsSeasonalAverageBcf,heatingDemandPolicy,heatingDemandAction,heatingDemandAnomalyF,heatingDemandScale,coldDemandCoveragePct,warmDemandCoveragePct,storageReleaseDate,storageAvailableFromDate,storageSeasonPeakBcf,storageSeasonDrawdownBcf,storageVsSeasonalAverageBcf,storageSeasonalPercentile,storageWeeklyChangeBcf,storageWeeklyChangeVsSeasonalAverageBcf,overlayRiskMultiplier,effectiveOverlayCap,materialRow,activeReturnPct,componentSplit,split
ngas-all-year-beta,all-year-beta,ngas-summer-alpha,summer-alpha,US-INDEX-BASKET,NG=F,0.6153,0,0.6153,2021-11-04,2021-11-04,2021-11-04,2021-11-04,2021-11-04,2021-11-04,long,US-INDEX-BASKET,index-fallback,index-fallback,index-fallback,0,0,0,0,0,0,0,0,0,0,2021-10-22,2021-10-28T14:30:00.000Z,3548,3695.4,-3.9887,true,1,1,0,-2.1091,0.6281,0.6153,0,0.6153,false,UNG,Yahoo daily split-and-distribution-adjusted open and close,0,0,0.78357642,0.196,-0.51440524,-1.60289278,0.46810876,1.26827701,0.1766809,0.45048685,0.17322591,0.44133851,0.17322591,0.44209693,0,0.00016698,0.00031734,0,0,0.00060826,0.00060826,0.00060826,0,0,0.00000609,0,qore-causal-etf-execution-v2,baseline,138648.86,38.6489,0,0,,fixed,none,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,-0.0128,train,train
ngas-all-year-beta,all-year-beta,ngas-summer-alpha,summer-alpha,US-INDEX-BASKET,NG=F,0.2843,0,0.2843,2021-11-05,2021-11-05,2021-11-05,2021-11-05,2021-11-05,2021-11-05,long,US-INDEX-BASKET,index-fallback,index-fallback,index-fallback,0,0,0,0,0,0,0,0,0,0,2021-10-29,2021-11-04T14:30:00.000Z,3611,3721.8,-2.9771,true,1,1,0,-1.4188,0.2904,0.2843,0,0.2843,false,UNG,Yahoo daily split-and-distribution-adjusted open and close,0,0,0.78291817,0.19685043,-2.52234068,1.13208087,0.34012198,0.09164322,0.51662479,-0.22505919,0.50601943,-0.22064229,0.50601943,-0.22175878,0,0.00131384,0.00098006,0,0,0,0,0,0,0,0,0,qore-causal-etf-execution-v2,baseline,139043.04,39.043,0,0,,fixed,none,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,-0.0062,train,train
ngas-all-year-beta,all-year-beta,ngas-summer-alpha,summer-alpha,US-INDEX-BASKET,NG=F,0.0694,0,0.0694,2021-11-08,2021-11-08,2021-11-08,2021-11-08,2021-11-08,2021-11-08,long,US-INDEX-BASKET,index-fallback,index-fallback,index-fallback,0,0,0,0,0,0,0,0,0,0,2021-10-29,2021-11-04T14:30:00.000Z,3611,3721.8,-2.9771,true,1,1,0,-3.678,0.071,0.0694,0,0.0694,false,UNG,Yahoo daily split-and-distribution-adjusted open and close,0,0,0.78356378,0.19620361,-1.17270421,-2.53506579,0.1207474,-0.12818303,0.21977031,-0.14847848,0.21514378,-0.14547184,0.21514378,-0.14578482,0,0.00087786,0.00060172,0,0,0,0,0,0,0,0,0,qore-causal-etf-execution-v2,baseline,139139.54,39.1395,0,0,,fixed,none,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,-0.0016,train,train
ngas-all-year-beta,all-year-beta,ngas-summer-alpha,summer-alpha,US-INDEX-BASKET,NG=F,-0.4075,0,-0.4075,2021-11-09,2021-11-09,2021-11-09,2021-11-09,2021-11-09,2021-11-09,long,US-INDEX-BASKET,index-fallback,index-fallback,index-fallback,0,0,0,0,0,0,0,0,0,0,2021-10-29,2021-11-04T14:30:00.000Z,3611,3721.8,-2.9771,true,1,1,0,-8.3564,-0.4158,-0.4075,0,-0.4075,false,UNG,Yahoo daily split-and-distribution-adjusted open and close,0,0,0.78317526,0.19658716,-5.64471763,-2.87389908,-0.35016766,-0.67837963,0.12355953,-0.53849322,0.12111853,-0.52795127,0.12111853,-0.52859072,0,0.0004757,0.00021362,0,0,0,0,0,0,0,0,0,qore-causal-etf-execution-v2,baseline,138572.54,38.5725,-0.4075,0,,fixed,none,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,0.0083,train,train
ngas-all-year-beta,all-year-beta,ngas-winter-alpha,winter-alpha,UNG,UNG,-0.5296,0.0048,-0.5345,2021-11-04,2021-11-04,2021-11-11,2021-11-10,2021-11-10,2021-11-10,long,winter-alpha-weather-reversion+winter-alpha-volatility-confirmation,weather-reversion,reversion-long,index-fallback,7,1,8.111,,,,1,0,0,7,2021-10-29,,3611,3754,,,,0.8817,0.1183,-1.087,-0.9383,-0.5296,0.0048,-0.5345,true,UNG,Yahoo daily split-and-distribution-adjusted open and close,0,0.115934,0.6912528,0.1728132,-3.86473074,2.88944147,-0.80516046,-1.47068134,-0.45235732,-0.48829386,-0.44306239,-0.08693361,-0.44306239,-0.09139176,0.115934,0.09272233,0.02286668,0.115934,0.0932244,0.02227407,0.11549847,0.23143247,0.00369345,0.00092811,0.00022175,0,qore-causal-etf-execution-v2,baseline,137831.87,37.8319,-0.9398,41.037,,,,close-forecast,2021-11-10,gefs-mean|gfs,8.111,12.378,4.267,adverse-shrunk,0.4733,,0.8817,0,full-index-fallback,true,winter-alpha-weather-reversion+winter-alpha-volatility-confirmation,vol-confirmed-weather-hybrid-reversion,0,0.1183,reversion:reversion-long,short-fade-plus-cold-follow-vol-long-graded-shift-sizing-storage-drawdown-400bcf-hdd-follow-tiered-risk-125,parent-selected,parent-kept,,,none,,,graded-shift-sizing,2021-11-10,-4.267,storage-drawdown-400bcf,not-cold-follow,,,hdd-follow-tiered,not-follow,,1,,,2021-11-04,2021-11-05,3611,0,-143,18.18,63,13.85,1.25,0.5625,true,0.4038,train,train
ngas-all-year-beta,all-year-beta,ngas-summer-alpha,summer-alpha,US-INDEX-BASKET,NG=F,0.078,0,0.078,2021-11-11,2021-11-11,2021-11-11,2021-11-11,2021-11-11,2021-11-11,long,US-INDEX-BASKET,index-fallback,index-fallback,reversion-long,0,0,0,0,0,0,0,0,0,0,2021-11-05,2021-11-10T17:00:00.000Z,3618,3739,-3.2362,true,1,1,0,4.5177,0.08,0.1433,0.0051,0.1382,false,UNG,Yahoo daily split-and-distribution-adjusted open and close,0.11997461,0,0.784,0.196,0.97681174,3.50664989,0.03281529,0.26854488,0.43136663,-0.34972552,0.48767809,-0.34273101,0.48767809,-0.34946466,0.11939345,0.09506972,0.02429341,0.11997461,0.09609728,0.02375009,0.11984737,0.23982198,0.00385791,0.00096566,0.00023866,0,qore-causal-etf-execution-v2,baseline,138022.36,38.0224,-0.8029,0,,fixed,none,,,,,,,,1,reversion:reversion-long,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,0.0583,train,train
ngas-all-year-beta,all-year-beta,ngas-summer-alpha,summer-alpha,US-INDEX-BASKET,NG=F,0.7873,0,0.7873,2021-11-12,2021-11-12,2021-11-12,2021-11-12,2021-11-12,2021-11-12,long,US-INDEX-BASKET,index-fallback,index-fallback,index-fallback,0,0,0,0,0,0,0,0,0,0,2021-11-05,2021-11-10T17:00:00.000Z,3618,3739,-3.2362,true,1,1,0,-6.1332,0.804,0.7877,0,0.7877,false,UNG,Yahoo daily split-and-distribution-adjusted open and close,0,0,0.784,0.19566282,-2.16121975,-4.05970331,0.74344677,1.0464141,0.29744979,0.50508354,0.29149158,0.49473271,0.29149158,0.49617104,0,0.00034469,0.00036394,0,0.00037612,0,0.00037612,0.00037612,0,0.00000377,0,0,qore-causal-etf-execution-v2,baseline,139109.56,39.1096,-0.0215,0,,fixed,none,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,-0.0164,train,train
ngas-all-year-beta,all-year-beta,ngas-summer-alpha,summer-alpha,US-INDEX-BASKET,NG=F,0.0329,0,0.0329,2021-11-15,2021-11-15,2021-11-15,2021-11-15,2021-11-15,2021-11-15,long,US-INDEX-BASKET,index-fallback,index-fallback,index-fallback,0,0,0,0,0,0,0,0,0,0,2021-11-05,2021-11-10T17:00:00.000Z,3618,3739,-3.2362,true,1,1,0,4.4804,0.0335,0.0328,0,0.0328,false,UNG,Yahoo daily split-and-distribution-adjusted open and close,0,0,0.78368601,0.1961402,1.55569387,2.87990949,0.04654818,-0.01851185,0.31986831,-0.28541981,0.31339385,-0.27967195,0.31339385,-0.28054843,0,0.00037534,0.00013832,0,0,0,0,0,0,0,0,0,qore-causal-etf-execution-v2,baseline,139155.19,39.1552,0,0,,fixed,none,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,-0.0007,train,train
ngas-all-year-beta,all-year-beta,ngas-summer-alpha,summer-alpha,US-INDEX-BASKET,NG=F,0.4414,0,0.4414,2021-11-16,2021-11-16,2021-11-16,2021-11-16,2021-11-16,2021-11-16,long,US-INDEX-BASKET,index-fallback,index-fallback,index-fallback,0,0,0,0,0,0,0,0,0,0,2021-11-05,2021-11-10T17:00:00.000Z,3618,3739,-3.2362,true,1,1,0,2.3228,0.4508,0.4417,0,0.4417,false,UNG,Yahoo daily split-and-distribution-adjusted open and close,0,0,0.7838798,0.19587423,4.40738374,-1.99657939,0.38161017,0.72750794,-0.07858801,0.52986754,-0.07700669,0.51910547,-0.07700669,0.51870572,0,0.000268,0.00003762,0,0,0,0,0,0,0,0,0,qore-causal-etf-execution-v2,baseline,139769.83,39.7698,0,0,,fixed,none,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,-0.0091,train,train
ngas-all-year-beta,all-year-beta,ngas-summer-alpha,summer-alpha,US-INDEX-BASKET,NG=F,-0.183,0,-0.183,2021-11-17,2021-11-17,2021-11-17,2021-11-17,2021-11-17,2021-11-17,long,US-INDEX-BASKET,index-fallback,index-fallback,index-fallback,0,0,0,0,0,0,0,0,0,0,2021-11-05,2021-11-10T17:00:00.000Z,3618,3739,-3.2362,true,1,1,0,-5.1222,-0.1868,-0.1828,0,-0.1828,false,UNG,Yahoo daily split-and-distribution-adjusted open and close,0,0,0.78305484,0.19680117,-3.60885232,-1.57004974,-0.2410878,0.03058136,-0.0131813,-0.17362506,-0.01283397,-0.17001088,-0.01283397,-0.16998906,0,0.00073686,0.00059545,0,0,0,0,0,0,0,0,0,qore-causal-etf-execution-v2,baseline,139514.33,39.5143,-0.1828,0,,fixed,none,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,0.0039,train,train
ngas-all-year-beta,all-year-beta,ngas-summer-alpha,summer-alpha,US-INDEX-BASKET,NG=F,0.473,0,0.473,2021-11-18,2021-11-18,2021-11-18,2021-11-18,2021-11-18,2021-11-18,long,US-INDEX-BASKET,index-fallback,index-fallback,index-fallback,0,0,0,0,0,0,0,0,0,0,2021-11-05,2021-11-10T17:00:00.000Z,3618,3739,-3.2362,true,1,1,0,0.4295,0.4826,0.4736,0,0.4736,false,UNG,Yahoo daily split-and-distribution-adjusted open and close,0,0,0.7823712,0.19751173,2.76074101,-2.26865171,0.34621676,1.02799341,0.31027241,0.17158425,0.3043357,0.16870232,0.3043357,0.16921574,0,0.00119406,0.00101576,0,0,0,0,0,0,0,0,0,qore-causal-etf-execution-v2,baseline,140175.07,40.1751,0,0,,fixed,none,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,-0.009,train,train
ngas-all-year-beta,all-year-beta,ngas-summer-alpha,summer-alpha,US-INDEX-BASKET,NG=F,-0.032,0,-0.032,2021-11-19,2021-11-19,2021-11-19,2021-11-19,2021-11-19,2021-11-19,long,US-INDEX-BASKET,index-fallback,index-fallback,index-fallback,0,0,0,0,0,0,0,0,0,0,2021-11-12,2021-11-18T15:30:00.000Z,3644,3696.4,-1.4176,true,1,1,0,2.1991,-0.0338,-0.0323,0.0001,-0.0324,false,UNG,Yahoo daily split-and-distribution-adjusted open and close,0,0,0.784,0.196,1.03848545,1.14872198,-0.18756435,0.5814462,0.09391244,-0.12778218,0.09299714,-0.12522653,0.09299714,-0.12540029,0,0.00218615,0.00210295,0,0.00289446,0.00282993,0.00572439,0.00572439,0,0.00002897,0.00002833,0,qore-causal-etf-execution-v2,baseline,140129.66,40.1297,-0.0324,0,,fixed,none,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,0.0014,train,train
ngas-all-year-beta,all-year-beta,ngas-summer-alpha,summer-alpha,US-INDEX-BASKET,NG=F,-0.4304,0.0001,-0.4304,2021-11-22,2021-11-22,2021-11-22,2021-11-22,2021-11-22,2021-11-22,long,US-INDEX-BASKET,index-fallback,index-fallback,index-fallback,0,0,0,0,0,0,0,0,0,0,2021-11-12,2021-11-18T15:30:00.000Z,3644,3696.4,-1.4176,true,1,1,0,-4.7221,-0.4392,-0.43,0,-0.43,false,UNG,Yahoo daily split-and-distribution-adjusted open and close,0,0,0.78353749,0.196,-6.69456017,2.11402903,-0.26446065,-1.13813346,0.43923443,-0.87456642,0.43044649,-0.85675246,0.43044649,-0.86044558,0,0.00050702,0.0004825,0,0,0.00052382,0.00052382,0.00052382,0,0,0.00000526,0,qore-causal-etf-execution-v2,baseline,139527.1,39.5271,-0.4623,0,,fixed,none,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,0.0092,train,train
ngas-all-year-beta,all-year-beta,ngas-summer-alpha,summer-alpha,US-INDEX-BASKET,NG=F,0.0087,0,0.0087,2021-11-23,2021-11-23,2021-11-23,2021-11-23,2021-11-23,2021-11-23,long,US-INDEX-BASKET,index-fallback,index-fallback,index-fallback,0,0,0,0,0,0,0,0,0,0,2021-11-12,2021-11-18T15:30:00.000Z,3644,3696.4,-1.4176,true,1,1,0,4.9561,0.008,0.0086,0,0.0086,false,UNG,Yahoo daily split-and-distribution-adjusted open and close,0,0,0.7851553,0.19417961,3.63865052,1.27118086,0.1302531,-0.48113975,-0.12782934,0.13583387,-0.12487253,0.13364845,-0.12487253,0.13348156,0,0.00079556,0.00143485,0,0,0,0,0,0,0,0,0,qore-causal-etf-execution-v2,baseline,139539.1,39.5391,-0.4537,0,,fixed,none,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,0.0006,train,train
ngas-all-year-beta,all-year-beta,ngas-summer-alpha,summer-alpha,US-INDEX-BASKET,NG=F,0.2549,0.0001,0.2549,2021-11-24,2021-11-24,2021-11-24,2021-11-24,2021-11-24,2021-11-24,long,US-INDEX-BASKET,index-fallback,index-fallback,index-fallback,0,0,0,0,0,0,0,0,0,0,2021-11-12,2021-11-18T15:30:00.000Z,3644,3696.4,-1.4176,true,1,1,0,-0.1793,0.2594,0.2551,0,0.2551,false,UNG,Yahoo daily split-and-distribution-adjusted open and close,0,0,0.784,0.196,0,-0.1793113,0.246226,0.31213027,-0.48227672,0.74535899,-0.47188798,0.73045181,-0.47188798,0.72695831,0,0.00175014,0.00238765,0,0.00197254,0.00270789,0.00468043,0.00468043,0,0.00001963,0.00002695,0,qore-causal-etf-execution-v2,baseline,139895.06,39.8951,-0.1998,0,,fixed,none,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,-0.0043,train,train
ngas-all-year-beta,all-year-beta,ngas-summer-alpha,summer-alpha,US-INDEX-BASKET,NG=F,-2.0768,0,-2.0768,2021-11-26,2021-11-26,2021-11-26,2021-11-26,2021-11-26,2021-11-26,long,US-INDEX-BASKET,index-fallback,index-fallback,index-fallback,0,0,0,0,0,0,0,0,0,0,2021-11-19,2021-11-24T17:00:00.000Z,3623,3668.4,-1.2376,true,1,1,0,4.4311,-2.119,-2.0768,0,-2.0768,false,UNG,Yahoo daily split-and-distribution-adjusted open and close,0,0,0.78218544,0.19770318,4.9700592,-0.51340644,-2.1759443,-1.89139169,-1.30345297,-0.82562459,-1.27723602,-0.80995448,-1.27723602,-0.79960945,0,0.00029098,0.00043647,0,0,0,0,0,0,0,0,0,qore-causal-etf-execution-v2,baseline,136989.72,36.9897,-2.2724,0,,fixed,none,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,0.0422,train,train
ngas-all-year-beta,all-year-beta,ngas-summer-alpha,summer-alpha,US-INDEX-BASKET,NG=F,1.3693,0,1.3693,2021-11-29,2021-11-29,2021-11-29,2021-11-29,2021-11-29,2021-11-29,long,US-INDEX-BASKET,index-fallback,index-fallback,index-fallback,0,0,0,0,0,0,0,0,0,0,2021-11-19,2021-11-24T17:00:00.000Z,3623,3668.4,-1.2376,true,1,1,0,-8.945,1.3969,1.3693,0,1.3693,false,UNG,Yahoo daily split-and-distribution-adjusted open and close,0,0,0.78290653,0.19703525,-9.00229702,0.06301341,1.20813328,2.15174772,1.10611741,0.28740608,1.08379183,0.28249549,1.08379183,0.28555715,0,0.0010841,0.00080849,0,0,0,0,0,0,0,0,0,qore-causal-etf-execution-v2,baseline,138865.52,38.8655,-0.9342,0,,fixed,none,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,-0.0275,train,train
ngas-all-year-beta,all-year-beta,ngas-summer-alpha,summer-alpha,US-INDEX-BASKET,NG=F,-1.7833,0.0001,-1.7833,2021-11-30,2021-11-30,2021-11-30,2021-11-30,2021-11-30,2021-11-30,long,US-INDEX-BASKET,index-fallback,index-fallback,index-fallback,0,0,0,0,0,0,0,0,0,0,2021-11-19,2021-11-24T17:00:00.000Z,3623,3668.4,-1.2376,true,1,1,0,-5.0378,-1.8203,-1.7833,0.0001,-1.7833,false,UNG,Yahoo daily split-and-distribution-adjusted open and close,0,0,0.784,0.196,-6.86398076,1.96078406,-1.91461885,-1.44283053,-0.50315785,-1.32383877,-0.49230287,-1.29736199,-0.49230287,-1.29103272,0,0.00232923,0.00232752,0,0.00294833,0.00284766,0.00579598,0.00579598,0,0.00002934,0.00002834,0,qore-causal-etf-execution-v2,baseline,136389.13,36.3891,-2.7009,0,,fixed,none,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,0.0369,train,train
ngas-all-year-beta,all-year-beta,ngas-summer-alpha,summer-alpha,US-INDEX-BASKET,NG=F,-1.2248,0,-1.2248,2021-12-01,2021-12-01,2021-12-01,2021-12-01,2021-12-01,2021-12-01,long,US-INDEX-BASKET,index-fallback,index-fallback,index-fallback,0,0,0,0,0,0,0,0,0,0,2021-11-19,2021-11-24T17:00:00.000Z,3623,3668.4,-1.2376,true,1,1,0,-7.7586,-1.25,-1.2248,0,-1.2248,false,UNG,Yahoo daily split-and-distribution-adjusted open and close,0,0,0.78396269,0.1960233,-4.50928587,-3.40277628,-1.15020006,-1.64929499,1.26627029,-2.48489777,1.24058586,-2.43517475,1.24058586,-2.46538518,0,0.00042735,0.00016504,0,0,0,0,0,0,0,0,0,qore-causal-etf-execution-v2,baseline,134718.64,34.7186,-3.8926,0,,fixed,none,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,0.0252,train,train
ngas-all-year-beta,all-year-beta,ngas-winter-alpha,winter-alpha,UNG,UNG,0.7514,0.0046,0.7468,2021-11-26,2021-11-26,2021-12-03,2021-12-02,2021-12-02,2021-12-02,long,winter-alpha-weather-reversion+winter-alpha-volatility-confirmation,weather-reversion,reversion-long,index-fallback,7,1,7.67,,,,0.8396,0,0,8,2021-11-19,,3623,3746.03,,,,0.8875,0.1125,-3.2351,1.3575,0.7514,0.0046,0.7468,true,UNG,Yahoo daily split-and-distribution-adjusted open and close,0,0.11025,0.6958,0.17395,0.64701764,-3.85714258,1.52567776,0.68456837,-0.03809936,1.39580724,-0.03708324,0.78875337,-0.03708324,0.7838373,0.11025,0.08836444,0.02137201,0.11025,0.08899618,0.02073266,0.10972883,0.21997883,0.00352669,0.00088963,0.00020725,0,qore-causal-etf-execution-v2,baseline,135724.72,35.7247,-3.1749,37.9569,,,,close-forecast,2021-12-02,gefs-mean|gfs,7.67,14.537,6.867,adverse-shrunk,0.45,,0.8875,0,full-index-fallback,true,winter-alpha-weather-reversion+winter-alpha-volatility-confirmation,vol-confirmed-weather-hybrid-reversion,0,0.1125,reversion:reversion-long,short-fade-plus-cold-follow-vol-long-graded-shift-sizing-storage-drawdown-400bcf-hdd-follow-tiered-risk-125,parent-selected,parent-kept,,,none,,,graded-shift-sizing,2021-12-02,-6.867,storage-drawdown-400bcf,not-cold-follow,,,hdd-follow-tiered,not-follow,,1,,,2021-11-24,2021-11-25,3644,21,-123.03,27.27,-21,6.88,1.25,0.5625,true,-0.6107,train,train
ngas-all-year-beta,all-year-beta,ngas-summer-alpha,summer-alpha,US-INDEX-BASKET,NG=F,-1.0303,0,-1.0303,2021-12-03,2021-12-03,2021-12-03,2021-12-03,2021-12-03,2021-12-03,long,US-INDEX-BASKET,index-fallback,index-fallback,reversion-long,0,0,0,0,0,0,0,0,0,0,2021-11-26,2021-12-02T15:30:00.000Z,3564,3642.2,-2.1471,true,1,1,0,-0.9658,-1.0532,-1.0167,0.0044,-1.0211,false,UNG,Yahoo daily split-and-distribution-adjusted open and close,0.10531856,0,0.784,0.196,0.52005717,-1.47819522,-0.88453589,-1.7278949,0.37285084,-1.42074822,0.38094538,-1.39233326,0.38094538,-1.40207474,0.10517281,0.08338485,0.02158646,0.10531856,0.08345474,0.02158719,0.10504193,0.21036049,0.00338303,0.00083773,0.00021669,0,qore-causal-etf-execution-v2,baseline,134338.83,34.3388,-4.1635,0,,fixed,none,,,,,,,,1,reversion:reversion-long,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,0.0321,train,train
ngas-all-year-beta,all-year-beta,ngas-summer-alpha,summer-alpha,US-INDEX-BASKET,NG=F,1.0902,0.0001,1.0901,2021-12-06,2021-12-06,2021-12-06,2021-12-06,2021-12-06,2021-12-06,long,US-INDEX-BASKET,index-fallback,index-fallback,index-fallback,0,0,0,0,0,0,0,0,0,0,2021-11-26,2021-12-02T15:30:00.000Z,3564,3642.2,-2.1471,true,1,1,0,-9.6024,1.1107,1.0887,0,1.0887,false,UNG,Yahoo daily split-and-distribution-adjusted open and close,0,0,0.78613724,0.19372327,-8.40209971,-1.31040006,1.19471584,0.77443155,0.50086788,0.60690072,0.49151257,0.59431505,0.49151257,0.59723618,0,0.00116026,0.00139873,0,0,0,0,0,0,0,0,0,qore-causal-etf-execution-v2,baseline,135801.38,35.8014,-3.1202,0,,fixed,none,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,-0.0219,train,train
ngas-all-year-beta,all-year-beta,ngas-winter-alpha,winter-alpha,UNG,UNG,1.8839,0.0119,1.872,2021-11-30,2021-11-30,2021-12-09,2021-12-07,2021-12-07,2021-12-07,long,winter-alpha-weather-reversion+winter-alpha-volatility-confirmation,weather-reversion,reversion-long,index-fallback,9,1,7.189,,,,0.6981,0,0,10,2021-11-26,,3564,3700.42,,,,0.7145,0.2855,1.4108,2.2565,1.8839,0.0119,1.872,true,UNG,Yahoo daily split-and-distribution-adjusted open and close,0,0.27979,0.560168,0.140042,1.65974943,-0.24489578,2.05535996,3.0612074,1.3401551,0.90387834,1.3121557,0.56438526,1.3121557,0.55988308,0.27979,0.22581531,0.05395419,0.27979,0.22512563,0.05490317,0.2800288,0.5598188,0.00907076,0.0022808,0.00055624,0,qore-causal-etf-execution-v2,baseline,138343.58,38.3436,-1.3066,35.1902,,,,close-forecast,2021-12-07,gefs-mean|gfs,7.189,4.052,-3.137,confirm-scaled,1.1421,,0.7145,0,full-index-fallback,true,winter-alpha-weather-reversion+winter-alpha-volatility-confirmation,vol-confirmed-weather-hybrid-reversion,0,0.2855,reversion:reversion-long,short-fade-plus-cold-follow-vol-long-graded-shift-sizing-storage-drawdown-400bcf-hdd-follow-tiered-risk-125,parent-selected,parent-kept,,,none,,,graded-shift-sizing,2021-12-07,3.137,storage-drawdown-400bcf,not-cold-follow,,,hdd-follow-tiered,not-follow,,1,,,2021-12-02,2021-12-03,3644,80,-136.42,24.24,-59,-13.39,1.25,0.5625,true,-0.3845,train,train
ngas-all-year-beta,all-year-beta,ngas-summer-alpha,summer-alpha,US-INDEX-BASKET,NG=F,0.3018,0,0.3018,2021-12-08,2021-12-08,2021-12-08,2021-12-08,2021-12-08,2021-12-08,long,US-INDEX-BASKET,index-fallback,index-fallback,reversion-long,0,0,0,0,0,0,0,0,0,0,2021-11-26,2021-12-02T15:30:00.000Z,3564,3642.2,-2.1471,true,1,1,0,2.2913,0.308,1.5497,0.0122,1.5375,false,UNG,Yahoo daily split-and-distribution-adjusted open and close,0.28645303,0,0.784,0.196,4.58264692,-2.19092127,0.28111178,0.41563684,0.09652278,0.21130551,1.33980793,0.2070794,1.33980793,0.19766659,0.27757086,0.22233111,0.05501294,0.28645303,0.22916447,0.05680034,0.2859648,0.57241784,0.00928931,0.00232235,0.00057561,0,qore-causal-etf-execution-v2,baseline,140470.62,40.4706,0,0,,fixed,none,,,,,,,,1,reversion:reversion-long,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,1.2295,train,train
